Category,City,Country/Region,Manufacturer,Order Date,Order ID,Product Name,Region,Segment,Ship Date,Ship Mode,State/Province,Sub-Category,Discount,Profit,Quantity,Sales
Office Supplies,Irving,United States,Avery,2023-09-25,US-2023-123722,Avery 499,Central,Corporate,2023-10-01,Standard Class,Texas,Labels,0.2,5.1792,4,15.936
Office Supplies,Long Beach,United States,Avery,2023-09-25,US-2023-125402,Avery 513,West,Consumer,2023-10-01,Standard Class,California,Labels,0,2.2908,1,4.98
Office Supplies,Long Beach,United States,Other,2023-09-25,US-2023-125402,Alphabetical Labels for Top Tab Filing,West,Consumer,2023-10-01,Standard Class,California,Labels,0,14.8,2,29.6
Office Supplies,Long Beach,United States,Ampad,2023-09-25,US-2023-125402,"Ampad Evidence Wirebond Steno Books, 6"" x 9""",West,Consumer,2023-10-01,Standard Class,California,Paper,0,5.123,5,10.9
Office Supplies,Tigard,United States,REDIFORM,2023-09-25,US-2023-140417,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",West,Corporate,2023-09-29,Standard Class,Oregon,Paper,0.2,22.518,9,60.048
Office Supplies,Cleveland,United States,SAFCO,2023-09-25,US-2023-113978,"SAFCO Commercial Wire Shelving, Black",East,Consumer,2023-09-29,Standard Class,Ohio,Storage,0.2,-82.884,3,331.536
Office Supplies,Cleveland,United States,Eldon,2023-09-25,US-2023-113978,Eldon Gobal File Keepers,East,Consumer,2023-09-29,Standard Class,Ohio,Storage,0.2,-4.8448,2,24.224
Technology,La Crosse,United States,Logitech,2023-09-25,US-2023-124163,Logitech Wireless Headset h800,Central,Corporate,2023-09-30,Standard Class,Wisconsin,Accessories,0,174.9825,5,499.95
Technology,Long Beach,United States,Canon,2023-09-25,US-2023-125402,Canon PC-428 Personal Copier,West,Consumer,2023-10-01,Standard Class,California,Copiers,0.2,161.9919,3,479.976
Technology,Long Beach,United States,Other,2023-09-25,US-2023-125402,"SmartStand Mobile Device Holder, Assorted Colors",West,Consumer,2023-10-01,Standard Class,California,Phones,0.2,4.4736,8,44.736
Furniture,Hesperia,United States,Bestar,2023-09-26,US-2023-146794,Bestar Classic Bookcase,West,Corporate,2023-10-01,Standard Class,California,Bookcases,0.15,19.998,5,424.9575
Furniture,Houston,United States,Other,2023-09-26,US-2023-143406,High-Back Leather Manager's Chair,Central,Corporate,2023-09-30,Standard Class,Texas,Chairs,0.3,-136.4895,5,454.965
Furniture,Decatur,United States,Hon,2023-09-26,US-2023-157945,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,Central,Consumer,2023-10-01,Standard Class,Illinois,Chairs,0.3,-96.1146,3,747.558
Office Supplies,Covington,United States,Belkin,2023-09-26,US-2023-169957,Belkin 7 Outlet SurgeMaster II,West,Home Office,2023-09-30,Standard Class,Washington,Appliances,0,66.3264,6,236.88
Office Supplies,Houston,United States,Hoover,2023-09-26,US-2023-143406,Hoover Commercial Lightweight Upright Vacuum with E-Z Empty Dirt Cup,Central,Corporate,2023-09-30,Standard Class,Texas,Appliances,0.8,-251.1864,2,93.032
Office Supplies,Redlands,United States,Sanford,2023-09-26,US-2023-145898,SANFORD Major Accent Highlighters,West,Consumer,2023-09-26,Same Day,California,Art,0,13.452,5,35.4
Office Supplies,Houston,United States,Ibico,2023-09-26,US-2023-149790,Ibico Recycled Linen-Style Covers,Central,Consumer,2023-10-01,Standard Class,Texas,Binders,0.8,-24.9984,2,15.624
Office Supplies,Houston,United States,GBC,2023-09-26,US-2023-132017,GBC Recycled VeloBinder Covers,Central,Corporate,2023-09-27,First Class,Texas,Binders,0.8,-11.5872,2,6.816
Office Supplies,Decatur,United States,Staple envelope,2023-09-26,US-2023-157945,Staple envelope,Central,Consumer,2023-10-01,Standard Class,Illinois,Envelopes,0.2,3.348,2,8.928
Office Supplies,Redlands,United States,Avery,2023-09-26,US-2023-145898,Avery 494,West,Consumer,2023-09-26,Same Day,California,Labels,0,3.6018,3,7.83
Office Supplies,Redlands,United States,Other,2023-09-26,US-2023-145898,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),West,Consumer,2023-09-26,Same Day,California,Paper,0,13.455,5,29.9
Office Supplies,Iowa City,United States,Hammermil,2023-09-26,US-2023-157714,Hammermill Color Copier Paper (28Lb. and 96 Bright),Central,Corporate,2023-10-01,Second Class,Iowa,Paper,0,4.4955,1,9.99
Office Supplies,Covington,United States,Universal,2023-09-26,US-2023-169957,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),West,Home Office,2023-09-30,Standard Class,Washington,Paper,0,14.651,5,29.9
Office Supplies,San Francisco,United States,Xerox,2023-09-26,US-2023-165820,Xerox 1905,West,Corporate,2023-09-30,Standard Class,California,Paper,0,6.2208,2,12.96
Office Supplies,Redlands,United States,Advantus,2023-09-26,US-2023-145898,Advantus Rolling Storage Box,West,Consumer,2023-09-26,Same Day,California,Storage,0,13.8915,3,51.45
Technology,Tallahassee,United States,Logitech,2023-09-26,US-2023-109260,Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black),South,Home Office,2023-10-01,Standard Class,Florida,Accessories,0.2,-75.5958,3,431.976
Technology,Covington,United States,Micro Innovations,2023-09-26,US-2023-169957,Micro Innovations USB RF Wireless Keyboard with Mouse,West,Home Office,2023-09-30,Standard Class,Washington,Accessories,0,21,4,100
Office Supplies,Quebec City,Canada,Hammermil,2023-09-26,CA-2023-192314,Hammermill Color Copier Paper (28Lb. and 96 Bright),East,Corporate,2023-10-01,Second Class,Quebec,Paper,0,4.4955,1,9.99
Furniture,Huntsville,United States,O'Sullivan,2023-09-27,US-2023-110170,O'Sullivan Plantations 2-Door Library in Landvery Oak,Central,Corporate,2023-10-03,Standard Class,Texas,Bookcases,0.32,-225.0976,7,956.6648
Office Supplies,Atlanta,United States,Binney & Smith,2023-09-27,US-2023-123176,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",South,Consumer,2023-09-29,Second Class,Georgia,Art,0,4.5837,3,13.89
Office Supplies,Lancaster,United States,Other,2023-09-27,US-2023-163202,Recycled Pressboard Report Cover with Reinforced Top Hinge,East,Corporate,2023-10-02,Standard Class,Ohio,Binders,0.7,-2.0349,3,2.907
Office Supplies,Atlanta,United States,Xerox,2023-09-27,US-2023-123176,Xerox 1965,South,Consumer,2023-09-29,Second Class,Georgia,Paper,0,8.7906,3,17.94
Technology,Seattle,United States,Samsung,2023-09-27,US-2023-140249,Samsung Galaxy S4,West,Consumer,2023-10-03,Standard Class,Washington,Phones,0.2,125.198,2,1001.584
Office Supplies,Quincy,United States,Xerox,2023-09-28,US-2023-134656,Xerox 1960,Central,Corporate,2023-10-01,First Class,Illinois,Paper,0.2,30.98,4,99.136
Office Supplies,Columbus,United States,Newell,2023-09-29,US-2023-161781,Newell 328,Central,Home Office,2023-09-30,First Class,Indiana,Art,0,10.6288,7,40.88
Office Supplies,Mobile,United States,Sanford,2023-09-29,US-2023-108616,"Sanford Colorific Colored Pencils, 12/Box",South,Consumer,2023-10-03,Standard Class,Alabama,Art,0,7.776,9,25.92
Office Supplies,Yuma,United States,Newell,2023-09-29,US-2023-106621,Newell 351,West,Corporate,2023-10-01,Second Class,Arizona,Art,0.2,1.1808,4,10.496
Office Supplies,Mobile,United States,Other,2023-09-29,US-2023-108616,Premium Transparent Presentation Covers by GBC,South,Consumer,2023-10-03,Standard Class,Alabama,Binders,0,30.2112,3,62.94
Office Supplies,San Francisco,United States,Avery,2023-09-29,US-2023-138037,Avery Self-Adhesive Photo Pockets for Polaroid Photos,West,Consumer,2023-10-03,Standard Class,California,Binders,0.2,9.534,5,27.24
Office Supplies,Philadelphia,United States,Avery,2023-09-29,US-2023-134362,Avery 483,East,Corporate,2023-10-02,First Class,Pennsylvania,Labels,0.2,5.1792,4,15.936
Office Supplies,Los Angeles,United States,Xerox,2023-09-29,US-2023-101497,Xerox 1887,West,Consumer,2023-10-01,Second Class,California,Paper,0,9.1056,1,18.97
Technology,Mobile,United States,Logitech,2023-09-29,US-2023-108616,Logitech G500s Laser Gaming Mouse with Adjustable Weight Tuning,South,Consumer,2023-10-03,Standard Class,Alabama,Accessories,0,71.3898,3,209.97
Technology,Los Angeles,United States,Memorex,2023-09-29,US-2023-125794,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,West,Consumer,2023-10-03,Standard Class,California,Accessories,0,15.2208,1,36.24
Technology,Springfield,United States,Other,2023-09-29,US-2023-108056,Wilson Electronics DB Pro Signal Booster,West,Corporate,2023-10-03,Standard Class,Oregon,Phones,0.2,75.18,3,859.2
Furniture,New York City,United States,O'Sullivan,2023-09-30,US-2023-106243,"O'Sullivan Elevations Bookcase, Cherry Finish",East,Consumer,2023-10-04,Standard Class,New York,Bookcases,0.2,-26.196,5,523.92
Office Supplies,Quincy,United States,Pressboard,2023-09-30,US-2023-108644,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",Central,Consumer,2023-10-03,First Class,Illinois,Binders,0.8,-3.2406,2,1.964
Furniture,San Francisco,United States,Global,2023-10-01,US-2023-157686,"Global Value Mid-Back Manager's Chair, Gray",West,Consumer,2023-10-02,First Class,California,Chairs,0.2,12.178,4,194.848
Furniture,La Porte,United States,Westinghouse,2023-10-01,US-2023-155992,Westinghouse Clip-On Gooseneck Lamps,Central,Consumer,2023-10-02,First Class,Indiana,Furnishings,0,10.881,5,41.85
Furniture,New York City,United States,Chromcraft,2023-10-01,US-2023-139157,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",East,Consumer,2023-10-05,Standard Class,New York,Tables,0.4,-115.7058,1,330.588
Office Supplies,Hialeah,United States,Staples in misc. colors,2023-10-01,US-2023-116918,Staples in misc. colors,South,Consumer,2023-10-06,Second Class,Florida,Art,0.2,5.0336,8,30.976
Office Supplies,Hialeah,United States,Avery,2023-10-01,US-2023-116918,Avery Non-Stick Binders,South,Consumer,2023-10-06,Second Class,Florida,Binders,0.7,-4.49,4,5.388
Office Supplies,Amarillo,United States,Easy-staple paper,2023-10-01,US-2023-111794,Easy-staple paper,Central,Consumer,2023-10-01,Same Day,Texas,Paper,0.2,9.5688,1,28.352
Technology,Amarillo,United States,Imation,2023-10-01,US-2023-111794,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,Central,Consumer,2023-10-01,Same Day,Texas,Accessories,0.2,20.8719,3,79.512
Technology,La Porte,United States,Plantronics,2023-10-01,US-2023-155992,Plantronics Cordless Phone Headset with In-line Volume - M214C,Central,Consumer,2023-10-02,First Class,Indiana,Phones,0,18.873,2,69.9
Office Supplies,New York City,United States,Kensington,2023-10-02,US-2023-134376,Kensington 6 Outlet Guardian Standard Surge Protector,East,Corporate,2023-10-06,Standard Class,New York,Appliances,0,16.5888,3,61.44
Office Supplies,Lafayette,United States,Stanley,2023-10-02,US-2023-118689,Stanley Bostitch Contemporary Electric Pencil Sharpeners,Central,Corporate,2023-10-09,Standard Class,Indiana,Art,0,9.5088,2,33.96
Office Supplies,Phoenix,United States,Premier,2023-10-02,US-2023-118969,"Premier Elliptical Ring Binder, Black",West,Consumer,2023-10-03,First Class,Arizona,Binders,0.7,-40.1808,6,54.792
Office Supplies,Lafayette,United States,Acco,2023-10-02,US-2023-118689,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",Central,Corporate,2023-10-09,Standard Class,Indiana,Binders,0,16.8413,7,34.37
Office Supplies,Lafayette,United States,Ibico,2023-10-02,US-2023-118689,Ibico Ibimaster 300 Manual Binding System,Central,Corporate,2023-10-09,Standard Class,Indiana,Binders,0,331.191,2,735.98
Office Supplies,Lafayette,United States,Acco,2023-10-02,US-2023-118689,Acco Perma 4000 Stacking Storage Drawers,Central,Corporate,2023-10-09,Standard Class,Indiana,Storage,0,4.872,2,32.48
Furniture,New York City,United States,Office Star,2023-10-03,US-2023-144939,Office Star - Contemporary Task Swivel Chair,East,Consumer,2023-10-08,Standard Class,New York,Chairs,0.1,93.2232,6,599.292
Furniture,Lake Forest,United States,Global,2023-10-03,US-2023-101672,Global Deluxe High-Back Manager's Chair,West,Home Office,2023-10-07,Standard Class,California,Chairs,0.2,102.9528,4,915.136
Furniture,Grand Prairie,United States,Eldon,2023-10-03,US-2023-103919,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",Central,Corporate,2023-10-07,Standard Class,Texas,Furnishings,0.6,-29.512,5,38.08
Office Supplies,Houston,United States,Staple envelope,2023-10-03,US-2023-140634,Staple envelope,Central,Consumer,2023-10-06,Second Class,Texas,Envelopes,0.2,5.0856,2,15.648
Office Supplies,Lake Forest,United States,Smead,2023-10-03,US-2023-101672,Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set,West,Home Office,2023-10-07,Standard Class,California,Labels,0,2.9568,2,6.16
Office Supplies,Lake Forest,United States,Xerox,2023-10-03,US-2023-101672,Xerox 1891,West,Home Office,2023-10-07,Standard Class,California,Paper,0,45.9754,2,97.82
Office Supplies,Lake Forest,United States,Xerox,2023-10-03,US-2023-101672,Xerox 1900,West,Home Office,2023-10-07,Standard Class,California,Paper,0,3.852,2,8.56
Furniture,Coral Gables,United States,Other,2023-10-04,US-2023-145709,Magna Visual Magnetic Picture Hangers,South,Corporate,2023-10-08,Standard Class,Florida,Furnishings,0.2,2.6028,3,11.568
Furniture,Baltimore,United States,Bush,2023-10-04,US-2023-131296,"Bush Andora Conference Table, Maple/Graphite Gray Finish",East,Consumer,2023-10-09,Standard Class,Maryland,Tables,0.3,-23.9372,2,239.372
Office Supplies,Providence,United States,Ibico,2023-10-04,US-2023-140158,Ibico Plastic Spiral Binding Combs,East,Home Office,2023-10-08,Standard Class,Rhode Island,Binders,0,13.984,1,30.4
Office Supplies,The Colony,United States,Other,2023-10-04,US-2023-121601,Laser & Ink Jet Business Envelopes,Central,Consumer,2023-10-04,Same Day,Texas,Envelopes,0.2,19.4194,7,59.752
Office Supplies,Providence,United States,Other,2023-10-04,US-2023-140158,Letter Size File,East,Home Office,2023-10-08,Standard Class,Rhode Island,Storage,0,34.539,3,119.1
Technology,Coral Gables,United States,Samsung,2023-10-04,US-2023-145709,Samsung HM1900 Bluetooth Headset,South,Corporate,2023-10-08,Standard Class,Florida,Phones,0.2,19.755,3,52.68
Office Supplies,Pueblo,United States,Avery,2023-10-06,US-2023-157490,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",West,Home Office,2023-10-07,First Class,Colorado,Binders,0.7,-9.1816,4,11.976
Office Supplies,Pueblo,United States,Other,2023-10-06,US-2023-157490,Recycled Easel Ring Binders,West,Home Office,2023-10-07,First Class,Colorado,Binders,0.7,-14.92,4,17.904
Office Supplies,Tulsa,United States,Avery,2023-10-06,US-2023-115952,Avery Binding System Hidden Tab Executive Style Index Sets,Central,Consumer,2023-10-06,Same Day,Oklahoma,Binders,0,14.425,5,28.85
Technology,Pueblo,United States,Memorex,2023-10-06,US-2023-157490,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",West,Home Office,2023-10-07,First Class,Colorado,Accessories,0.2,0.8495,5,67.96
Technology,Pueblo,United States,Zebra,2023-10-06,US-2023-157490,Zebra GK420t Direct Thermal/Thermal Transfer Printer,West,Home Office,2023-10-07,First Class,Colorado,Machines,0.7,-938.28,6,703.71
Office Supplies,Los Angeles,United States,GBC,2023-10-07,US-2023-162614,GBC Recycled VeloBinder Covers,West,Consumer,2023-10-13,Standard Class,California,Binders,0.2,8.8608,2,27.264
Office Supplies,Marysville,United States,Alliance,2023-10-07,US-2023-139808,"Alliance Super-Size Bands, Assorted Sizes",West,Consumer,2023-10-11,Standard Class,Washington,Fasteners,0,0.9336,12,93.36
Office Supplies,Philadelphia,United States,Avery,2023-10-07,US-2023-163216,Avery 511,East,Home Office,2023-10-10,First Class,Pennsylvania,Labels,0.2,1.7248,2,4.928
Office Supplies,Los Angeles,United States,Other,2023-10-07,US-2023-155033,Astroparche Fine Business Paper,West,Consumer,2023-10-12,Standard Class,California,Paper,0,5.0688,2,10.56
Technology,Spokane,United States,Okidata,2023-10-07,US-2023-127649,Okidata C331dn Printer,West,Corporate,2023-10-09,First Class,Washington,Machines,0.2,62.82,3,837.6
Furniture,Houston,United States,Other,2023-10-08,US-2023-126844,Contemporary Wood/Metal Frame,Central,Corporate,2023-10-14,Standard Class,Texas,Furnishings,0.6,-32.32,8,51.712
Office Supplies,San Antonio,United States,Avery,2023-10-08,US-2023-149685,Avery 50,Central,Home Office,2023-10-15,Standard Class,Texas,Labels,0.2,20.2986,6,60.144
Office Supplies,Los Angeles,United States,Xerox,2023-10-08,US-2023-162026,Xerox 1925,West,Consumer,2023-10-08,Same Day,California,Paper,0,27.882,2,61.96
Office Supplies,Charlotte,United States,Fellowes,2023-10-08,US-2023-135636,Fellowes Econo/Stor Drawers,South,Consumer,2023-10-13,Standard Class,North Carolina,Storage,0.2,-67.851,5,387.72
Furniture,Phoenix,United States,Tenex,2023-10-09,US-2023-114748,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",West,Home Office,2023-10-14,Standard Class,Arizona,Furnishings,0.2,0,2,169.568
Furniture,Philadelphia,United States,Luxo,2023-10-09,US-2023-128909,Luxo Professional Magnifying Clamp-On Fluorescent Lamps,East,Corporate,2023-10-11,Second Class,Pennsylvania,Furnishings,0.2,-24.9624,4,332.832
Office Supplies,Phoenix,United States,Newell,2023-10-09,US-2023-114748,Newell 310,West,Home Office,2023-10-14,Standard Class,Arizona,Art,0.2,0.1584,1,1.408
Office Supplies,Philadelphia,United States,Xerox,2023-10-09,US-2023-128909,Xerox 1947,East,Corporate,2023-10-11,Second Class,Pennsylvania,Paper,0.2,5.98,4,19.136
Technology,Troy,United States,Other,2023-10-09,US-2023-116974,Mediabridge Sport Armband iPhone 5s,East,Corporate,2023-10-15,Standard Class,Ohio,Phones,0.4,-15.5844,4,23.976
Furniture,Denver,United States,Other,2023-10-10,US-2023-157707,"Bush Westfield Collection Bookcases, Dark Cherry Finish, Fully Assembled",West,Corporate,2023-10-12,First Class,Colorado,Bookcases,0.7,-190.8522,3,90.882
Furniture,Denver,United States,Global,2023-10-10,US-2023-157707,"Global Manager's Adjustable Task Chair, Storm",West,Corporate,2023-10-12,First Class,Colorado,Chairs,0.2,13.5882,1,120.784
Furniture,La Porte,United States,Eldon,2023-10-10,US-2023-126627,"Eldon 400 Class Desk Accessories, Black Carbon",Central,Consumer,2023-10-12,First Class,Texas,Furnishings,0.6,-6.3,4,14
Office Supplies,La Porte,United States,Wilson Jones,2023-10-10,US-2023-126627,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",Central,Consumer,2023-10-12,First Class,Texas,Binders,0.8,-26.2272,2,16.392
Office Supplies,Greensboro,United States,Other,2023-10-10,US-2023-150357,Presstex Flexible Ring Binders,South,Corporate,2023-10-14,Standard Class,North Carolina,Binders,0.7,-2.73,3,4.095
Office Supplies,Greensboro,United States,Martin-Yale,2023-10-10,US-2023-150357,Martin-Yale Premier Letter Opener,South,Corporate,2023-10-14,Standard Class,North Carolina,Supplies,0.2,-4.3792,2,20.608
